type,council_code,council_name,cadnum,declared_ha,geom_ha,ratio,points
truncated,6522382000,с. Гладківка (Гладковка),6522382000:05:006:0006,42.5444,13.1514,0.3091,29
truncated,6522382000,с. Гладківка (Гладковка),6522382000:07:002:0214,4.505,0.7341,0.1629,5
truncated,6522382000,с. Гладківка (Гладковка),6522382000:07:002:0213,5.1912,0.6912,0.1331,11
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:002:0005,6.3927,3.1848,0.4982,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0586,5.5249,2.7305,0.4942,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0165,7.5199,3.7102,0.4934,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0675,20.0524,9.6527,0.4814,14
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:002:0002,8.7884,4.2066,0.4787,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0620,7.6503,3.5646,0.4659,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0485,8.1298,3.7694,0.4636,17
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:002:0001,4.7839,2.2084,0.4616,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0195,9.9999,4.5234,0.4523,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0124,14.0603,6.1536,0.4377,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:1240,16.6282,7.0879,0.4263,13
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0196,10.0002,4.2278,0.4228,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0008,4.2103,1.7771,0.4221,6
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:1241,7.7899,3.1818,0.4085,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0007,4.2101,1.7043,0.4048,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0006,4.2101,1.631,0.3874,8
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0169,6.8403,2.52,0.3684,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0406,33.1915,12.0959,0.3644,14
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0193,7.7902,2.7713,0.3557,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0005,12.63,4.463,0.3534,12
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0463,6.64,2.1532,0.3243,7
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:1242,3.3001,1.0668,0.3233,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0465,8.0496,2.5657,0.3187,10
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0939,8.3896,2.6668,0.3179,12
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0262,7.7905,2.3995,0.308,6
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:025:0004,4.5397,1.3821,0.3045,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0966,6.9189,1.9524,0.2822,12
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0740,7.7902,2.1013,0.2697,7
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:1071,6.8,1.7341,0.255,7
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0601,8.4198,2.0287,0.2409,6
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0040,5.4454,1.2427,0.2282,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0409,3.9699,0.9022,0.2273,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0001,12.6302,2.8426,0.2251,8
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0461,6.6105,1.365,0.2065,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0017,7.7849,1.5939,0.2047,12
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:1251,2.0001,0.4004,0.2002,6
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0002,12.63,2.2263,0.1763,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0411,3.9701,0.6335,0.1596,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0965,6.9201,0.9074,0.1311,10
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0445,8.3505,1.0885,0.1304,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0003,12.63,1.5753,0.1247,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0875,6.6901,0.5614,0.0839,5
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:122:0004,25.2605,1.1956,0.0473,9
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0945,6.6501,0.3028,0.0455,6
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:101:0002,12.9198,0.2912,0.0225,4
truncated,6522382500,с. Добропілля (Доброполье),6522382500:09:101:0001,13.0307,0.2173,0.0167,4
truncated,6522382500,с. Добропілля (Доброполье),6522382500:05:001:0883,6.6104,0.0643,0.0097,8
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0001,7.7076,3.6716,0.4764,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0009,7.5862,3.5868,0.4728,9
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0017,3.802,1.5881,0.4177,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0002,7.5863,3.1195,0.4112,12
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0001,7.5909,2.7972,0.3685,9
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0003,7.5863,2.6338,0.3472,8
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0002,7.5861,2.3033,0.3036,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0004,7.5903,2.1382,0.2817,6
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0005,7.5867,1.618,0.2133,9
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0004,7.5862,1.349,0.1778,11
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0006,7.5862,1.0841,0.1429,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0005,7.5865,0.8851,0.1167,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0007,7.5866,0.5339,0.0704,9
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0006,7.586,0.4304,0.0567,9
truncated,6522383000,с. Київка (Киевка),6522383000:06:049:0008,7.586,0.0557,0.0073,4
truncated,6522383000,с. Київка (Киевка),6522383000:02:003:0018,7.9077,0.0359,0.0045,5
truncated,6522383000,с. Київка (Киевка),6522383000:06:041:0007,15.1782,0.0471,0.0031,4
truncated,6522383500,с. Приморське (Приморское),6522383500:04:027:0004,8.4235,3.0628,0.3636,5
truncated,6522383500,с. Приморське (Приморское),6522383500:04:027:0003,4.4612,1.5013,0.3365,5
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:057:0025,3.5295,1.7533,0.4968,8
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:055:0044,2.0,0.906,0.453,17
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0048,2.0004,0.9059,0.4529,13
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:03:001:0281,1.9996,0.9054,0.4528,24
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0050,1.8007,0.815,0.4526,12
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0051,1.6,0.7242,0.4526,17
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0046,1.3001,0.5883,0.4525,16
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:055:0054,1.7005,0.7694,0.4524,15
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:03:001:0299,1.5002,0.6782,0.4521,16
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:055:0052,1.5001,0.678,0.452,12
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:03:001:0027,2.0008,0.9038,0.4517,16
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:055:0045,1.9992,0.903,0.4517,16
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0049,2.0003,0.9035,0.4517,17
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:055:0047,1.8501,0.8355,0.4516,18
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:03:001:0151,1.4994,0.6759,0.4508,17
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:056:0020,4.6996,2.0411,0.4343,5
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:024:0002,1.5736,0.6398,0.4066,5
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:022:0001,1.492,0.4676,0.3134,5
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:04:024:0001,1.5061,0.4534,0.3011,5
truncated,6522383800,с. Малі Копані (Малые Копани),6522383800:07:082:0028,1.6096,0.2337,0.1452,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0003,8.6722,4.1631,0.4801,13
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:009:0012,8.4349,3.97,0.4707,10
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0004,9.1313,4.1701,0.4567,9
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0005,9.251,4.0057,0.433,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0006,9.2506,3.7792,0.4085,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0007,9.2512,3.5561,0.3844,12
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:009:0011,8.4348,3.1626,0.3749,6
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0008,9.2513,3.3364,0.3606,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0009,9.251,3.1175,0.337,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:018:0010,9.251,2.8955,0.313,5
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:009:0010,8.4347,2.3699,0.281,10
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:009:0009,8.4348,1.603,0.19,6
truncated,6522383900,с. Світанок (Свитанок),6522383900:10:009:0007,8.4346,0.9688,0.1149,10
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:005:0004,6.8999,3.1709,0.4596,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0001,4.1671,1.6477,0.3954,17
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:003:0233,1.9999,0.7367,0.3684,8
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0002,6.6816,2.3211,0.3474,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0005,6.0918,2.0255,0.3325,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:012:0001,39.8063,11.7474,0.2951,11
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:117:0018,3.1766,0.8349,0.2628,6
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0004,6.6816,1.5414,0.2307,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:011:0003,6.9002,1.5672,0.2271,9
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0008,6.0926,1.1512,0.189,9
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0005,6.6815,1.152,0.1724,10
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0006,6.092,1.0015,0.1644,12
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0006,6.6816,0.7618,0.114,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:003:0237,2.0,0.1919,0.0959,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0007,1.0827,0.0703,0.0649,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:003:0073,9.7538,0.5527,0.0567,6
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0007,6.6814,0.3719,0.0557,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0014,1.9578,0.1013,0.0517,9
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:011:0004,6.9003,0.3161,0.0458,4
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0009,6.0939,0.235,0.0386,4
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:011:0002,7.14,0.1242,0.0174,4
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:003:0236,2.0,0.0342,0.0171,5
truncated,6522384000,с. Таврійське (Таврийское),6522384000:02:003:0180,9.8695,0.1179,0.0119,4
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:115:0008,6.6818,0.04,0.006,4
truncated,6522384000,с. Таврійське (Таврийское),6522384000:05:128:0013,6.4382,0.017,0.0026,4
truncated,6522384200,с. Новософіївка (Новософиевка),6522384200:13:002:0013,6.2966,3.1337,0.4977,12
truncated,6522384200,с. Новософіївка (Новософиевка),6522384200:04:001:0567,1.8001,0.8892,0.494,5
